zip,fips,city,state,county_name,state_name,latitude,longitude
71852,5109,Nashville,AR,Pike County,Arkansas,34.166666666667,-93.6575
71935,5109,Caddo gap,AR,Pike County,Arkansas,34.166666666667,-93.6575
71940,5109,Delight,AR,Pike County,Arkansas,34.166666666667,-93.6575
71950,5109,Kirby,AR,Pike County,Arkansas,34.166666666667,-93.6575
72421,5111,Cash,AR,Poinsett County,Arkansas,35.571388888889,-90.66
72429,5111,Fisher,AR,Poinsett County,Arkansas,35.571388888889,-90.66
72475,5111,Waldenburg,AR,Poinsett County,Arkansas,35.571388888889,-90.66
72472,5111,Trumann,AR,Poinsett County,Arkansas,35.571388888889,-90.66
72354,5111,Lepanto,AR,Poinsett County,Arkansas,35.571388888889,-90.66
72432,5111,Harrisburg,AR,Poinsett County,Arkansas,35.571388888889,-90.66
72386,5111,Tyronza,AR,Poinsett County,Arkansas,35.571388888889,-90.66
72419,5111,Caraway,AR,Poinsett County,Arkansas,35.571388888889,-90.66
72365,5111,Marked tree,AR,Poinsett County,Arkansas,35.571388888889,-90.66
72324,5111,Cherry valley,AR,Poinsett County,Arkansas,35.571388888889,-90.66
72377,5111,Rivervale,AR,Poinsett County,Arkansas,35.571388888889,-90.66
72479,5111,Weiner,AR,Poinsett County,Arkansas,35.571388888889,-90.66
71944,5113,Grannis,AR,Polk County,Arkansas,34.501944444444,-94.240833333333
71945,5113,Hatfield,AR,Polk County,Arkansas,34.501944444444,-94.240833333333
71961,5113,Oden,AR,Polk County,Arkansas,34.501944444444,-94.240833333333
71937,5113,Cove,AR,Polk County,Arkansas,34.501944444444,-94.240833333333
71841,5113,Gillham,AR,Polk County,Arkansas,34.501944444444,-94.240833333333
71953,5113,Mena,AR,Polk County,Arkansas,34.501944444444,-94.240833333333
71973,5113,Wickes,AR,Polk County,Arkansas,34.501944444444,-94.240833333333
71972,5113,Vandervoort,AR,Polk County,Arkansas,34.501944444444,-94.240833333333
71932,5113,Board camp,AR,Polk County,Arkansas,34.501944444444,-94.240833333333
72801,5115,Russellville,AR,Pope County,Arkansas,35.426388888889,-93.03194444444401
72686,5115,Witts springs,AR,Pope County,Arkansas,35.426388888889,-93.03194444444401
72856,5115,Pelsor,AR,Pope County,Arkansas,35.426388888889,-93.03194444444401
72802,5115,Russellville,AR,Pope County,Arkansas,35.426388888889,-93.03194444444401
72823,5115,Atkins,AR,Pope County,Arkansas,35.426388888889,-93.03194444444401
72843,5115,Hector,AR,Pope County,Arkansas,35.426388888889,-93.03194444444401
72858,5115,Pottsville,AR,Pope County,Arkansas,35.426388888889,-93.03194444444401
72847,5115,London,AR,Pope County,Arkansas,35.426388888889,-93.03194444444401
72811,5115,Russellville,AR,Pope County,Arkansas,35.426388888889,-93.03194444444401
72080,5115,Jerusalem,AR,Pope County,Arkansas,35.426388888889,-93.03194444444401
72063,5115,Hattieville,AR,Pope County,Arkansas,35.426388888889,-93.03194444444401
72846,5115,Lamar,AR,Pope County,Arkansas,35.426388888889,-93.03194444444401
72837,5115,Dover,AR,Pope County,Arkansas,35.426388888889,-93.03194444444401
72812,5115,Russellville,AR,Pope County,Arkansas,35.426388888889,-93.03194444444401
72679,5115,Tilly,AR,Pope County,Arkansas,35.426388888889,-93.03194444444401
72170,5117,Ulm,AR,Prairie County,Arkansas,34.828055555556,-91.536666666667
72134,5117,Roe,AR,Prairie County,Arkansas,34.828055555556,-91.536666666667
72086,5117,Lonoke,AR,Prairie County,Arkansas,34.828055555556,-91.536666666667
72041,5117,De valls bluff,AR,Prairie County,Arkansas,34.828055555556,-91.536666666667
72066,5117,Hickory plains,AR,Prairie County,Arkansas,34.828055555556,-91.536666666667
72040,5117,Des arc,AR,Prairie County,Arkansas,34.828055555556,-91.536666666667
72060,5117,Griffithville,AR,Prairie County,Arkansas,34.828055555556,-91.536666666667
72160,5117,Stuttgart,AR,Prairie County,Arkansas,34.828055555556,-91.536666666667
72024,5117,Carlisle,AR,Prairie County,Arkansas,34.828055555556,-91.536666666667
72017,5117,Biscoe,AR,Prairie County,Arkansas,34.828055555556,-91.536666666667
72176,5117,Ward,AR,Prairie County,Arkansas,34.828055555556,-91.536666666667
72064,5117,Hazen,AR,Prairie County,Arkansas,34.828055555556,-91.536666666667
72116,5119,North little rock,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72205,5119,Little rock,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72223,5119,Little rock,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72204,5119,Little rock,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72207,5119,Little rock,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72227,5119,Little rock,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72078,5119,Jacksonville,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72199,5119,North little rock,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72065,5119,Hensley,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72002,5119,Alexander,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72209,5119,Little rock,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72126,5119,Perryville,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72115,5119,North little rock,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72255,5119,Little rock,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72023,5119,Cabot,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72120,5119,Sherwood,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72135,5119,Roland,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72217,5119,Little rock,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72099,5119,Little rock air force base,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72046,5119,England,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72113,5119,Maumelle,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72202,5119,Little rock,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72214,5119,Little rock,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72117,5119,North little rock,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72142,5119,Scott,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72190,5119,North little rock,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72106,5119,Mayflower,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72053,5119,College station,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72076,5119,Jacksonville,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72210,5119,Little rock,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72211,5119,Little rock,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72206,5119,Little rock,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72216,5119,Little rock,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72225,5119,Little rock,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72124,5119,North little rock,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72173,5119,Vilonia,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72215,5119,Little rock,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72203,5119,Little rock,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72219,5119,Little rock,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72260,5119,Little rock,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72103,5119,Mabelvale,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72016,5119,Bigelow,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72132,5119,Redfield,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72222,5119,Little rock,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72119,5119,North little rock,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72180,5119,Woodson,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72114,5119,North little rock,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72201,5119,Little rock,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72212,5119,Little rock,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72118,5119,North little rock,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72122,5119,Paron,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72221,5119,Little rock,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72231,5119,Little rock,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72183,5119,Wrightsville,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72164,5119,Sweet home,AR,Pulaski County,Arkansas,34.742222222222,-92.285833333333
72413,5121,Biggers,AR,Randolph County,Arkansas,36.344722222221996,-91.012777777778
72449,5121,O kean,AR,Randolph County,Arkansas,36.344722222221996,-91.012777777778
72455,5121,Pocahontas,AR,Randolph County,Arkansas,36.344722222221996,-91.012777777778
72554,5121,Mammoth spring,AR,Randolph County,Arkansas,36.344722222221996,-91.012777777778
72459,5121,Ravenden,AR,Randolph County,Arkansas,36.344722222221996,-91.012777777778
72462,5121,Reyno,AR,Randolph County,Arkansas,36.344722222221996,-91.012777777778
72476,5121,Walnut ridge,AR,Randolph County,Arkansas,36.344722222221996,-91.012777777778
72460,5121,Ravenden springs,AR,Randolph County,Arkansas,36.344722222221996,-91.012777777778
72434,5121,Imboden,AR,Randolph County,Arkansas,36.344722222221996,-91.012777777778
72444,5121,Maynard,AR,Randolph County,Arkansas,36.344722222221996,-91.012777777778
72478,5121,Warm springs,AR,Randolph County,Arkansas,36.344722222221996,-91.012777777778
72422,5121,Corning,AR,Randolph County,Arkansas,36.344722222221996,-91.012777777778
72425,5121,Delaplaine,AR,Randolph County,Arkansas,36.344722222221996,-91.012777777778
72019,5125,Benton,AR,Saline County,Arkansas,34.651111111111,-92.681666666667
72018,5125,Benton,AR,Saline County,Arkansas,34.651111111111,-92.681666666667
72065,5125,Hensley,AR,Saline County,Arkansas,34.651111111111,-92.681666666667
72002,5125,Alexander,AR,Saline County,Arkansas,34.651111111111,-92.681666666667
72104,5125,Malvern,AR,Saline County,Arkansas,34.651111111111,-92.681666666667
72167,5125,Traskwood,AR,Saline County,Arkansas,34.651111111111,-92.681666666667
72022,5125,Bryant,AR,Saline County,Arkansas,34.651111111111,-92.681666666667
72210,5125,Little rock,AR,Saline County,Arkansas,34.651111111111,-92.681666666667
72206,5125,Little rock,AR,Saline County,Arkansas,34.651111111111,-92.681666666667
72089,5125,Bryant,AR,Saline County,Arkansas,34.651111111111,-92.681666666667
71909,5125,Hot springs village,AR,Saline County,Arkansas,34.651111111111,-92.681666666667
72087,5125,Lonsdale,AR,Saline County,Arkansas,34.651111111111,-92.681666666667
72015,5125,Benton,AR,Saline County,Arkansas,34.651111111111,-92.681666666667
72103,5125,Mabelvale,AR,Saline County,Arkansas,34.651111111111,-92.681666666667
72011,5125,Bauxite,AR,Saline County,Arkansas,34.651111111111,-92.681666666667
72122,5125,Paron,AR,Saline County,Arkansas,34.651111111111,-92.681666666667
72944,5127,Mansfield,AR,Scott County,Arkansas,34.880277777778,-94.070833333333
72950,5127,Parks,AR,Scott County,Arkansas,34.880277777778,-94.070833333333
71953,5127,Mena,AR,Scott County,Arkansas,34.880277777778,-94.070833333333
72927,5127,Booneville,AR,Scott County,Arkansas,34.880277777778,-94.070833333333
72841,5127,Harvey,AR,Scott County,Arkansas,34.880277777778,-94.070833333333
72958,5127,Waldron,AR,Scott County,Arkansas,34.880277777778,-94.070833333333
72926,5127,Boles,AR,Scott County,Arkansas,34.880277777778,-94.070833333333
72838,5127,Gravelly,AR,Scott County,Arkansas,34.880277777778,-94.070833333333
72833,5127,Danville,AR,Scott County,Arkansas,34.880277777778,-94.070833333333
72686,5129,Witts springs,AR,Searcy County,Arkansas,35.925555555556,-92.7
72617,5129,Big flat,AR,Searcy County,Arkansas,35.925555555556,-92.7
72636,5129,Gilbert,AR,Searcy County,Arkansas,35.925555555556,-92.7
72680,5129,Timbo,AR,Searcy County,Arkansas,35.925555555556,-92.7
72685,5129,Western grove,AR,Searcy County,Arkansas,35.925555555556,-92.7
72650,5129,Marshall,AR,Searcy County,Arkansas,35.925555555556,-92.7
72639,5129,Harriet,AR,Searcy County,Arkansas,35.925555555556,-92.7
72629,5129,Dennard,AR,Searcy County,Arkansas,35.925555555556,-92.7
72675,5129,Saint joe,AR,Searcy County,Arkansas,35.925555555556,-92.7
72633,5129,Everton,AR,Searcy County,Arkansas,35.925555555556,-92.7
72645,5129,Leslie,AR,Searcy County,Arkansas,35.925555555556,-92.7
72669,5129,Pindall,AR,Searcy County,Arkansas,35.925555555556,-92.7
72687,5129,Yellville,AR,Searcy County,Arkansas,35.925555555556,-92.7
72679,5129,Tilly,AR,Searcy County,Arkansas,35.925555555556,-92.7
72903,5131,Fort smith,AR,Sebastian County,Arkansas,35.594166666667,-94.258055555556
72933,5131,Charleston,AR,Sebastian County,Arkansas,35.594166666667,-94.258055555556
72944,5131,Mansfield,AR,Sebastian County,Arkansas,35.594166666667,-94.258055555556
72918,5131,Fort smith,AR,Sebastian County,Arkansas,35.594166666667,-94.258055555556
72919,5131,Fort smith,AR,Sebastian County,Arkansas,35.594166666667,-94.258055555556
72936,5131,Greenwood,AR,Sebastian County,Arkansas,35.594166666667,-94.258055555556
72916,5131,Fort smith,AR,Sebastian County,Arkansas,35.594166666667,-94.258055555556
72905,5131,Fort smith,AR,Sebastian County,Arkansas,35.594166666667,-94.258055555556
72904,5131,Fort smith,AR,Sebastian County,Arkansas,35.594166666667,-94.258055555556
72927,5131,Booneville,AR,Sebastian County,Arkansas,35.594166666667,-94.258055555556
72938,5131,Hartford,AR,Sebastian County,Arkansas,35.594166666667,-94.258055555556
72940,5131,Huntington,AR,Sebastian County,Arkansas,35.594166666667,-94.258055555556
72941,5131,Lavaca,AR,Sebastian County,Arkansas,35.594166666667,-94.258055555556
72908,5131,Fort smith,AR,Sebastian County,Arkansas,35.594166666667,-94.258055555556
72930,5131,Cecil,AR,Sebastian County,Arkansas,35.594166666667,-94.258055555556
72914,5131,Fort smith,AR,Sebastian County,Arkansas,35.594166666667,-94.258055555556
72913,5131,Fort smith,AR,Sebastian County,Arkansas,35.594166666667,-94.258055555556
72923,5131,Barling,AR,Sebastian County,Arkansas,35.594166666667,-94.258055555556
72937,5131,Hackett,AR,Sebastian County,Arkansas,35.594166666667,-94.258055555556
72902,5131,Fort smith,AR,Sebastian County,Arkansas,35.594166666667,-94.258055555556
72917,5131,Fort smith,AR,Sebastian County,Arkansas,35.594166666667,-94.258055555556
72945,5131,Midland,AR,Sebastian County,Arkansas,35.594166666667,-94.258055555556
72901,5131,Fort smith,AR,Sebastian County,Arkansas,35.594166666667,-94.258055555556
72906,5131,Fort smith,AR,Sebastian County,Arkansas,35.594166666667,-94.258055555556
71832,5133,De queen,AR,Sevier County,Arkansas,34.0,-94.25
71841,5133,Gillham,AR,Sevier County,Arkansas,34.0,-94.25
71833,5133,Dierks,AR,Sevier County,Arkansas,34.0,-94.25
71842,5133,Horatio,AR,Sevier County,Arkansas,34.0,-94.25
71846,5133,Lockesburg,AR,Sevier County,Arkansas,34.0,-94.25
71823,5133,Ben lomond,AR,Sevier County,Arkansas,34.0,-94.25
72542,5135,Hardy,AR,Sharp County,Arkansas,36.155833333333,-91.505
72469,5135,Strawberry,AR,Sharp County,Arkansas,36.155833333333,-91.505
72466,5135,Smithville,AR,Sharp County,Arkansas,36.155833333333,-91.505
72554,5135,Mammoth spring,AR,Sharp County,Arkansas,36.155833333333,-91.505
72521,5135,Cave city,AR,Sharp County,Arkansas,36.155833333333,-91.505
72529,5135,Cherokee village,AR,Sharp County,Arkansas,36.155833333333,-91.505
72459,5135,Ravenden,AR,Sharp County,Arkansas,36.155833333333,-91.505
72532,5135,Evening shade,AR,Sharp County,Arkansas,36.155833333333,-91.505
72579,5135,Sulphur rock,AR,Sharp County,Arkansas,36.155833333333,-91.505
72482,5135,Williford,AR,Sharp County,Arkansas,36.155833333333,-91.505
72513,5135,Ash flat,AR,Sharp County,Arkansas,36.155833333333,-91.505
72569,5135,Poughkeepsie,AR,Sharp County,Arkansas,36.155833333333,-91.505
72577,5135,Sidney,AR,Sharp County,Arkansas,36.155833333333,-91.505
72153,5137,Shirley,AR,Stone County,Arkansas,35.879444444444,-92.147222222222
72044,5137,Edgemont,AR,Stone County,Arkansas,35.879444444444,-92.147222222222
72051,5137,Fox,AR,Stone County,Arkansas,35.879444444444,-92.147222222222
72617,5137,Big flat,AR,Stone County,Arkansas,35.879444444444,-92.147222222222
72567,5137,Pleasant grove,AR,Stone County,Arkansas,35.879444444444,-92.147222222222
72680,5137,Timbo,AR,Stone County,Arkansas,35.879444444444,-92.147222222222
72556,5137,Melbourne,AR,Stone County,Arkansas,35.879444444444,-92.147222222222
72530,5137,Drasco,AR,Stone County,Arkansas,35.879444444444,-92.147222222222
72650,5137,Marshall,AR,Stone County,Arkansas,35.879444444444,-92.147222222222
72550,5137,Locust grove,AR,Stone County,Arkansas,35.879444444444,-92.147222222222
72540,5137,Guion,AR,Stone County,Arkansas,35.879444444444,-92.147222222222
72555,5137,Marcella,AR,Stone County,Arkansas,35.879444444444,-92.147222222222
72645,5137,Leslie,AR,Stone County,Arkansas,35.879444444444,-92.147222222222
72657,5137,Timbo,AR,Stone County,Arkansas,35.879444444444,-92.147222222222
72031,5137,Clinton,AR,Stone County,Arkansas,35.879444444444,-92.147222222222
72519,5137,Calico rock,AR,Stone County,Arkansas,35.879444444444,-92.147222222222
72533,5137,Fifty six,AR,Stone County,Arkansas,35.879444444444,-92.147222222222
72560,5137,Mountain view,AR,Stone County,Arkansas,35.879444444444,-92.147222222222
72663,5137,Onia,AR,Stone County,Arkansas,35.879444444444,-92.147222222222
71730,5139,El dorado,AR,Union County,Arkansas,33.187222222222,-92.59138888888901
71747,5139,Huttig,AR,Union County,Arkansas,33.187222222222,-92.59138888888901
71750,5139,Lawson,AR,Union County,Arkansas,33.187222222222,-92.59138888888901
71764,5139,Stephens,AR,Union County,Arkansas,33.187222222222,-92.59138888888901
71759,5139,Norphlet,AR,Union County,Arkansas,33.187222222222,-92.59138888888901
71753,5139,Magnolia,AR,Union County,Arkansas,33.187222222222,-92.59138888888901
71762,5139,Smackover,AR,Union County,Arkansas,33.187222222222,-92.59138888888901
71731,5139,El dorado,AR,Union County,Arkansas,33.187222222222,-92.59138888888901
71724,5139,Calion,AR,Union County,Arkansas,33.187222222222,-92.59138888888901
71765,5139,Strong,AR,Union County,Arkansas,33.187222222222,-92.59138888888901
71749,5139,Junction city,AR,Union County,Arkansas,33.187222222222,-92.59138888888901
71758,5139,Mount holly,AR,Union County,Arkansas,33.187222222222,-92.59138888888901
72013,5141,Bee branch,AR,Van Buren County,Arkansas,35.600277777778004,-92.491111111111
72153,5141,Shirley,AR,Van Buren County,Arkansas,35.600277777778004,-92.491111111111
72039,5141,Damascus,AR,Van Buren County,Arkansas,35.600277777778004,-92.491111111111
72030,5141,Cleveland,AR,Van Buren County,Arkansas,35.600277777778004,-92.491111111111
72067,5141,Higden,AR,Van Buren County,Arkansas,35.600277777778004,-92.491111111111
72131,5141,Quitman,AR,Van Buren County,Arkansas,35.600277777778004,-92.491111111111
72028,5141,Choctaw,AR,Van Buren County,Arkansas,35.600277777778004,-92.491111111111
72629,5141,Dennard,AR,Van Buren County,Arkansas,35.600277777778004,-92.491111111111
72080,5141,Jerusalem,AR,Van Buren County,Arkansas,35.600277777778004,-92.491111111111
72645,5141,Leslie,AR,Van Buren County,Arkansas,35.600277777778004,-92.491111111111
72031,5141,Clinton,AR,Van Buren County,Arkansas,35.600277777778004,-92.491111111111
72088,5141,Fairfield bay,AR,Van Buren County,Arkansas,35.600277777778004,-92.491111111111
72141,5141,Scotland,AR,Van Buren County,Arkansas,35.600277777778004,-92.491111111111
72679,5141,Tilly,AR,Van Buren County,Arkansas,35.600277777778004,-92.491111111111
72703,5143,Fayetteville,AR,Washington County,Arkansas,36.0025,-94.22722222222201
72730,5143,Farmington,AR,Washington County,Arkansas,36.0025,-94.22722222222201
72773,5143,Wesley,AR,Washington County,Arkansas,36.0025,-94.22722222222201
72765,5143,Springdale,AR,Washington County,Arkansas,36.0025,-94.22722222222201
72728,5143,Elm springs,AR,Washington County,Arkansas,36.0025,-94.22722222222201
72761,5143,Siloam springs,AR,Washington County,Arkansas,36.0025,-94.22722222222201
72764,5143,Springdale,AR,Washington County,Arkansas,36.0025,-94.22722222222201
72741,5143,Johnson,AR,Washington County,Arkansas,36.0025,-94.22722222222201
72770,5143,Tontitown,AR,Washington County,Arkansas,36.0025,-94.22722222222201
72717,5143,Canehill,AR,Washington County,Arkansas,36.0025,-94.22722222222201
72734,5143,Gentry,AR,Washington County,Arkansas,36.0025,-94.22722222222201
72727,5143,Elkins,AR,Washington County,Arkansas,36.0025,-94.22722222222201
72769,5143,Summers,AR,Washington County,Arkansas,36.0025,-94.22722222222201
72766,5143,Springdale,AR,Washington County,Arkansas,36.0025,-94.22722222222201
72749,5143,Morrow,AR,Washington County,Arkansas,36.0025,-94.22722222222201
72704,5143,Fayetteville,AR,Washington County,Arkansas,36.0025,-94.22722222222201
72959,5143,Winslow,AR,Washington County,Arkansas,36.0025,-94.22722222222201
72948,5143,Natural dam,AR,Washington County,Arkansas,36.0025,-94.22722222222201
72737,5143,Greenland,AR,Washington County,Arkansas,36.0025,-94.22722222222201
72738,5143,Hindsville,AR,Washington County,Arkansas,36.0025,-94.22722222222201
72729,5143,Evansville,AR,Washington County,Arkansas,36.0025,-94.22722222222201
72762,5143,Springdale,AR,Washington County,Arkansas,36.0025,-94.22722222222201
72774,5143,West fork,AR,Washington County,Arkansas,36.0025,-94.22722222222201
72753,5143,Prairie grove,AR,Washington County,Arkansas,36.0025,-94.22722222222201
72702,5143,Fayetteville,AR,Washington County,Arkansas,36.0025,-94.22722222222201
72744,5143,Lincoln,AR,Washington County,Arkansas,36.0025,-94.22722222222201
72735,5143,Goshen,AR,Washington County,Arkansas,36.0025,-94.22722222222201
72701,5143,Fayetteville,AR,Washington County,Arkansas,36.0025,-94.22722222222201
72010,5145,Bald knob,AR,White County,Arkansas,35.255833333333,-91.734722222222
72568,5145,Pleasant plains,AR,White County,Arkansas,35.255833333333,-91.734722222222
72068,5145,Higginson,AR,White County,Arkansas,35.255833333333,-91.734722222222
72178,5145,West point,AR,White County,Arkansas,35.255833333333,-91.734722222222
72139,5145,Russell,AR,White County,Arkansas,35.255833333333,-91.734722222222
72012,5145,Beebe,AR,White County,Arkansas,35.255833333333,-91.734722222222
72121,5145,Pangburn,AR,White County,Arkansas,35.255833333333,-91.734722222222
72085,5145,Letona,AR,White County,Arkansas,35.255833333333,-91.734722222222
72081,5145,Judsonia,AR,White County,Arkansas,35.255833333333,-91.734722222222
72102,5145,Mc rae,AR,White County,Arkansas,35.255833333333,-91.734722222222
72143,5145,Searcy,AR,White County,Arkansas,35.255833333333,-91.734722222222
72052,5145,Garner,AR,White County,Arkansas,35.255833333333,-91.734722222222
72082,5145,Kensett,AR,White County,Arkansas,35.255833333333,-91.734722222222
72045,5145,El paso,AR,White County,Arkansas,35.255833333333,-91.734722222222
72060,5145,Griffithville,AR,White County,Arkansas,35.255833333333,-91.734722222222
72149,5145,Searcy,AR,White County,Arkansas,35.255833333333,-91.734722222222
72020,5145,Bradford,AR,White County,Arkansas,35.255833333333,-91.734722222222
72173,5145,Vilonia,AR,White County,Arkansas,35.255833333333,-91.734722222222
72111,5145,Mount vernon,AR,White County,Arkansas,35.255833333333,-91.734722222222
72145,5145,Searcy,AR,White County,Arkansas,35.255833333333,-91.734722222222
72136,5145,Romance,AR,White County,Arkansas,35.255833333333,-91.734722222222
72137,5145,Rose bud,AR,White County,Arkansas,35.255833333333,-91.734722222222
72112,5147,Newport,AR,Woodruff County,Arkansas,35.195,-91.22138888888901
72021,5147,Brinkley,AR,Woodruff County,Arkansas,35.195,-91.22138888888901
72396,5147,Wynne,AR,Woodruff County,Arkansas,35.195,-91.22138888888901
72006,5147,Augusta,AR,Woodruff County,Arkansas,35.195,-91.22138888888901
72123,5147,Patterson,AR,Woodruff County,Arkansas,35.195,-91.22138888888901
72392,5147,Wheatley,AR,Woodruff County,Arkansas,35.195,-91.22138888888901
72059,5147,Gregory,AR,Woodruff County,Arkansas,35.195,-91.22138888888901
72101,5147,Mc crory,AR,Woodruff County,Arkansas,35.195,-91.22138888888901
72036,5147,Cotton plant,AR,Woodruff County,Arkansas,35.195,-91.22138888888901
72074,5147,Hunter,AR,Woodruff County,Arkansas,35.195,-91.22138888888901
72857,5149,Plainview,AR,Yell County,Arkansas,34.998333333333,-93.4525
72943,5149,Magazine,AR,Yell County,Arkansas,34.998333333333,-93.4525
72853,5149,Ola,AR,Yell County,Arkansas,34.998333333333,-93.4525
72842,5149,Havana,AR,Yell County,Arkansas,34.998333333333,-93.4525
72824,5149,Belleville,AR,Yell County,Arkansas,34.998333333333,-93.4525
72828,5149,Briggsville,AR,Yell County,Arkansas,34.998333333333,-93.4525
72841,5149,Harvey,AR,Yell County,Arkansas,34.998333333333,-93.4525
72025,5149,Casa,AR,Yell County,Arkansas,34.998333333333,-93.4525
72827,5149,Bluffton,AR,Yell County,Arkansas,34.998333333333,-93.4525
72860,5149,Rover,AR,Yell County,Arkansas,34.998333333333,-93.4525
72829,5149,Centerville,AR,Yell County,Arkansas,34.998333333333,-93.4525
72834,5149,Dardanelle,AR,Yell County,Arkansas,34.998333333333,-93.4525
72838,5149,Gravelly,AR,Yell County,Arkansas,34.998333333333,-93.4525
72833,5149,Danville,AR,Yell County,Arkansas,34.998333333333,-93.4525
94501,6001,Alameda,CA,Alameda County,California,37.65,-121.91
94560,6001,Newark,CA,Alameda County,California,37.65,-121.91
94577,6001,San leandro,CA,Alameda County,California,37.65,-121.91
94578,6001,San leandro,CA,Alameda County,California,37.65,-121.91
94550,6001,Livermore,CA,Alameda County,California,37.65,-121.91
94611,6001,Oakland,CA,Alameda County,California,37.65,-121.91
94705,6001,Berkeley,CA,Alameda County,California,37.65,-121.91
94505,6001,Discovery bay,CA,Alameda County,California,37.65,-121.91
94568,6001,Dublin,CA,Alameda County,California,37.65,-121.91
94551,6001,Livermore,CA,Alameda County,California,37.65,-121.91
94586,6001,Sunol,CA,Alameda County,California,37.65,-121.91
94702,6001,Berkeley,CA,Alameda County,California,37.65,-121.91
94709,6001,Berkeley,CA,Alameda County,California,37.65,-121.91
94662,6001,Emeryville,CA,Alameda County,California,37.65,-121.91
94514,6001,Byron,CA,Alameda County,California,37.65,-121.91
94544,6001,Hayward,CA,Alameda County,California,37.65,-121.91
94566,6001,Pleasanton,CA,Alameda County,California,37.65,-121.91
94608,6001,Emeryville,CA,Alameda County,California,37.65,-121.91
94609,6001,Oakland,CA,Alameda County,California,37.65,-121.91
94707,6001,Berkeley,CA,Alameda County,California,37.65,-121.91
94604,6001,Oakland,CA,Alameda County,California,37.65,-121.91
95035,6001,Milpitas,CA,Alameda County,California,37.65,-121.91
94543,6001,Hayward,CA,Alameda County,California,37.65,-121.91
94614,6001,Oakland,CA,Alameda County,California,37.65,-121.91
94712,6001,Berkeley,CA,Alameda County,California,37.65,-121.91
94540,6001,Hayward,CA,Alameda County,California,37.65,-121.91
94541,6001,Hayward,CA,Alameda County,California,37.65,-121.91
94555,6001,Fremont,CA,Alameda County,California,37.65,-121.91
94579,6001,San leandro,CA,Alameda County,California,37.65,-121.91
94612,6001,Oakland,CA,Alameda County,California,37.65,-121.91
