,avg_reg_deaths_per_100K,latitude,longitude
133,8.939822509526872,38.877,-93.838
134,3.19356198167942,37.95357142857143,-91.3307142857143
135,31.101936385276414,42.861191375000004,-73.14521962500001
136,12.99414788617734,31.635384615384616,-98.17076923076922
137,0.7609307705184981,45.089999999999996,-114.12
138,5.95725256988219,44.12,-89.2009090909091
139,9.311254071739864,33.90777777777778,-95.88333333333333
140,6.9745605352744535,45.2169945,-68.56697333333334
141,4.764273950895031,45.66777777777778,-109.06444444444445
142,18.478882944173982,39.76547619047614,-94.58541666666672
143,32.856736618770064,27.542,-81.958
144,0.5394790790013163,43.525,-105.02
145,56.34988083503991,34.01529914529915,-88.31632478632484
146,13.54207570362369,35.768,-120.536
147,1.0234483563986196,41.845,-123.8641666666675
148,11.957721002457939,46.285,-117.34666666666666
149,46.028219753221485,33.9178415,-83.2458278125
150,68.53503993886686,31.42857142857143,-90.19285714285715
151,17.538890707257117,34.596,-84.33466666666666
152,7.216508512627692,36.17264957264954,-92.15320512820507
153,21.518894255904097,40.7485277777779,-91.0780277777777
154,95.7150202840118,30.235384615384618,-91.2
155,9.687972889839193,44.381,-95.434
156,18.71530232447679,36.89071428571429,-85.10642857142857
157,45.53821908101395,43.54484848484854,-83.33121212121209
158,13.606861345927255,32.028571428571425,-96.54142857142857
159,5.957296959845389,40.43,-111.67333333333333
160,50.26562076135093,35.940972222222,-114.44152777778001
161,37.487803968495164,33.2672777777777,-92.2212777777778
162,71.59429259944847,31.741361111110997,-86.18191666666661
163,17.73764948053901,42.83246876923077,-74.36762115384616
164,31.152954258746355,35.755,-101.943
165,0.0,48.366,-105.508
166,22.155797020838428,42.07132478632477,-91.01341880341869
167,3.298400275866205,46.964,-88.404
168,37.04208657542132,41.355000000000004,-80.65166666666667
169,17.35588887222629,36.275384384615386,-79.55230769230769
170,0.8766546857192952,42.894,-97.479
171,3.18808902461343,38.773692964285715,-80.43423771428571
172,4.209100400966976,38.265,-120.41166666666666
173,30.901758879368547,29.816292592592582,-97.86699166666666
174,34.008871533055746,32.94562500000025,-109.9359722222225
175,10.041656137408276,35.504999999999995,-95.71166666666667
176,11.659063812614365,42.67777777777778,-114.36
177,19.00532781480002,35.30083333333334,-88.9725
178,2.031070457084849,38.41142857142857,-83.82928571428572
179,7.359916260508325,43.857102499999996,-118.29043250000001
180,19.765345594290547,35.28642857142857,-80.53714285714285
181,18.245140439255117,47.7,-120.04599999999999
182,39.41810593450416,32.615,-81.21333333333334
183,69.0900173716589,41.17846153846154,-75.49153846153845
184,5.9719003058137385,37.3168888888889,-97.6763822222223
185,45.87174575704955,30.367916666666698,-92.9603333333333
186,15.439910921279441,36.410000000000004,-87.27
187,8.235037878812857,44.752,-87.504
188,2.9273305725129886,35.77285714285714,-104.28999999999999
189,11.43999048361628,45.477000000000004,-99.83
190,17.07644591405815,44.68121794871794,-92.95589743589744
191,8.739944375704285,43.847272727272724,-86.01
192,1.0524337934044097,44.49749528571429,-72.14110785714286
193,16.047719397781414,41.4,-97.51846153846154
194,4.4564408264609465,38.362441666666754,-100.89210185185166
195,36.65199180597116,38.613125,-86.645
196,14.520276131477988,40.6810186,-88.427659
197,26.308578420962213,32.74,-102.20125
198,32.63925078014536,32.158,-82.504
199,27.242173710277903,42.8066586333333,-78.3607632333333
200,19.982491167199715,39.43951111111111,-106.38248333333334
201,70.99012842336641,32.12844017094023,-85.13529914529907
202,11.456774824653444,36.74931025,-88.4627276875
203,21.52079579835465,30.0442222222222,-82.77044444444446
204,3.7277728551060823,37.78,-113.72749999999999
205,79.33201459268807,32.24444444444447,-84.05664814814813
206,10.620830016699305,38.332200854700844,-95.29511794871792
207,9.202324331099335,35.941538461538464,-82.85384615384615
208,5.746356584118836,35.36272727272727,-100.59727272727272
209,43.59326084292035,38.816777777777794,-77.21461111111111
210,24.97295143518713,40.875454545454545,-81.74363636363637
211,3.9999525780946783,48.113749999999996,-99.50750000000001
212,6.0387688963143376,39.46285714285714,-102.54957142857143
213,11.741063026402843,32.755,-98.67375
214,29.020122649838164,34.66,-79.13571428571429
215,19.759019066941786,36.051111111111,-118.31222222222333
216,30.37839825008817,41.80763888888892,-85.79472222222225
217,8.67900074884439,37.81875,-108.04875
218,2.4042373035627835,39.5725,-121.00625
219,45.33653351078155,36.4320833333333,-77.4680555555556
220,12.758800874534565,41.18179292929291,-94.75469696969718
221,24.26753153682524,32.0380555,-106.02958325
222,19.33746902795043,30.35875,-100.92625
223,24.522761561442067,30.171,-94.93299999999999
224,25.230042681890335,34.6457500000001,-91.4275833333333
225,19.973735102290508,40.373888888888914,-84.12222222222225
226,5.697015222206513,32.876666666666665,-104.06333333333333
227,11.668725808242577,44.157469135802444,-94.34527777777778
228,5.275731691516154,46.68111111111111,-122.90555555555555
229,8.828547508643494,37.18945,-94.37916666666666
230,9.552949980480394,36.5319166666667,-93.4612222222222
231,15.74260726428036,35.011875,-77.37548611111117
232,27.08011762508756,48.11,-112.30799999999999
233,7.40318965384005,45.6046666666667,-88.652
234,7.897217022164763,36.909285714285716,-83.41785714285714
235,1.5500042833477965,43.785,-111.97166666666666
236,23.318075719653148,33.86375000000008,-93.73652777777767
237,1.175613082222379,42.74666666666667,-103.08166666666666
238,42.609662756788104,34.42846153846154,-89.71846153846154
239,49.721799944138105,32.43538461538461,-90.96
240,25.457850757242273,41.034,-82.92699999999999
241,3.415947777089431,48.015,-118.0425
242,23.564815537455054,36.507222222222225,-86.04944444444445
243,24.824567946107404,34.026666666666664,-118.39333333333333
244,12.056273814912073,43.386636555555555,-71.74786555555555
245,31.359334511390685,38.40963333333333,-75.83074444444445
246,1.2937949593748383,46.931666666666665,-115.91277777777833
247,33.18250826644563,38.32333333333334,-111.12833333333333
248,25.76356274477276,37.31064092857143,-78.19188842857143
249,174.71163409217428,35.4608333333335,-109.86611111111
250,12.780425514813269,48.14,-94.305
251,9.85348417403283,32.64090909090909,-95.24818181818182
252,60.62238566547825,41.6430417,-71.00037470000001
253,6.187513867127096,46.07625,-97.6925
254,4.891950363601776,39.32814814814811,-79.2940740740741
255,10.368269756517906,43.81787878787882,-91.1331060606061
256,112.90615093277543,39.86071428571429,-74.97428571428571
257,10.449458260665576,39.598461538461535,-90.38
258,59.49175981546364,33.675625,-113.2353472222225
259,0.0,46.082124,-112.987492
260,22.975746858819026,40.700496,-85.40134921428572
261,1.8292230058026118,41.5125,-110.865
262,44.5587929288325,42.13444444444442,-88.21361111111109
263,6.733498450776264,40.2219444444445,-93.39775
264,7.542498837649151,35.99272727272727,-97.58545454545455
265,2.7738481595517466,39.736666666666665,-113.02666666666667
266,4.187639991541632,41.0931111111111,-78.2174722222222
267,10.735627962321006,37.63285714285714,-84.12928571428571
268,26.38866000241952,30.462222222222202,-85.3933333333333
269,25.39836001144738,34.09621212121218,-86.79267676767682
270,1.984757065735154,42.70625,-98.77250000000001
271,87.54639520626296,32.35090909090909,-93.17090909090909
272,22.844938091896935,38.996315789473684,-84.74526315789474
273,11.623858258888276,43.44904320987644,-93.48555555555545
274,12.674594541003811,44.29692307692308,-97.01
275,27.0250744416896,33.737857142857145,-84.76785714285714
276,5.0550600518263655,37.584545454545456,-79.68181818181819
277,18.51735786787658,34.988481025641,-83.38063076923076
278,88.14360795624404,31.8799444444445,-88.8074444444445
279,0.0,39.77351111111111,-98.17092962962967
280,2.4330157926865685,39.41525641025638,-91.95722222222223
281,21.737596644376445,37.55,-89.7223076923077
282,37.62964242420016,26.256,-81.366
283,39.27439013901024,34.21888888888889,-102.75777777777778
284,9.379051071384346,41.39666666666667,-104.935
285,15.769930560298695,33.763,-99.434
286,5.642513836858498,44.030046296296334,-123.43041666666667
287,33.65576179175833,29.104444444444447,-96.33888888888889
288,9.658017273193218,45.54,-84.25714285714285
289,0.7199320384155736,48.015,-97.81291666666662
290,9.170733895732916,42.52395061728389,-94.18858024691366
291,36.03350993408295,42.2010833333334,-92.51650000000001
292,4.445129956086298,37.00545454545455,-82.1
293,9.597264337183843,39.20166666666667,-81.51083333333334
294,7.565016479298659,39.28513888888884,-119.36564814814834
295,32.036746574504484,34.0,-107.6325
296,7.548474912686517,42.79,-108.97
297,71.78263678174403,32.63440767676764,-87.391454171717
298,10.853952103948751,47.01875,-95.67375
299,35.19807743937563,34.48,-81.82461538461538
